5 0.00305176 768 0 0.00292969 0.00317383
5 0.0031 768 0 0.00305176 0.00317383
4 0.00235625 768 0 0.00305176 0.00317383
4 0.0024 768 0 0.00305176 0.0031
5 0.0031 768 0 0.00305176 0.0031
5 0.0031 768 0 0.00305176 0.00317383
5 0.00317383 768 0 0.00292969 0.00341797
5 0.0033 768 0 0.00317383 0.00341797
4 0.0022875 768 0 0.00317383 0.00341797
4 0.00235625 768 0 0.00317383 0.0032959
5 0.0032959 768 0 0.00317383 0.00341797
5 0.0033 768 0 0.0032959 0.00341797
4 0.00235625 768 0 0.0032959 0.00341797
5 0.00335693 768 0 0.0032959 0.00341797
4 0.002425 768 0 0.00292969 0.00341797
4 0.0025 768 0 0.00292969 0.00305176
5 0.003 768 0 0.00292969 0.00305176
5 0.00305176 768 0 0.00292969 0.00317383
4 0.0025 768 0 0.00305176 0.00317383
4 0.0025625 768 0 0.00292969 0.00317383
5 0.00317383 768 0 0.00292969 0.00341797
4 0.0025625 768 0 0.00317383 0.00341797
5 0.0032959 768 0 0.00317383 0.00341797
5 0.00341797 768 0 0.00292969 0.00390625
4 0.0023 768 0 0.00341797 0.00366211
5 0.0035 768 0 0.00341797 0.00366211
5 0.00366211 768 0 0.00341797 0.00390625
5 0.0038 768 0 0.00366211 0.00390625
5 0.00385312 768 0 0.0038 0.00390625
4 0.0022 768 0 0.0038 0.00390625
4 0.0022875 768 0 0.00366211 0.00390625
5 0.0038 768 0 0.00366211 0.00390625
5 0.0039 768 0 0.0038 0.00390625
4 0.0023 768 0 0.0039 0.00390625
4 0.00235625 768 0 0.0038 0.00390625
4 0.002425 768 0 0.00341797 0.00390625
4 0.0025625 768 0 0.00341797 0.00366211
5 0.00366211 768 0 0.00341797 0.00390625
4 0.0027 768 0 0 0.00390625
5 0.000488281 768 0 0 0.000976562
4 0.003 768 0 0.000488281 0.000976562
4 0.003375 768 0 0 0.000976562
5 0.000976562 768 0 0 0.00195312
4 0.0030375 768 0 0.000976562 0.00146484
5 0.00146484 768 0 0.000976562 0.00195312
4 0.00286875 768 0 0.00146484 0.00170898
5 0.00170898 768 0 0.00146484 0.00195312
5 0.00183105 768 0 0.00170898 0.00195312
4 0.0028 768 0 0.00183105 0.00195312
5 0.0019 768 0 0.00183105 0.00195312
4 0.0028 768 0 0.0019 0.00195312
4 0.00286875 768 0 0.00170898 0.00195312
4 0.0030375 768 0 0.00146484 0.00195312
4 0.003375 768 0 0.000976562 0.00195312
4 0.0037125 768 0 0.000976562 0.00146484
5 0.0013 768 0 0.000976562 0.00146484
5 0.00146484 768 0 0.000976562 0.00195312
4 0.00405 768 0 0 0.00195312
5 0.00195312 768 0 0 0.00390625
4 0.0029 768 0 0.00195312 0.00219727
5 0.00219727 768 0 0.00195312 0.00244141
4 0.0030375 768 0 0.00195312 0.00244141
5 0.0022 768 0 0.00195312 0.00244141
4 0.0032 768 0 0.0022 0.00244141
5 0.00244141 768 0 0.00195312 0.00292969
4 0.0028 768 0 0.00244141 0.00268555
5 0.00268555 768 0 0.00244141 0.00292969
5 0.0027 768 0 0.00268555 0.00280762
4 0.00278438 768 0 0.00268555 0.00280762
5 0.00274658 768 0 0.00268555 0.00280762
5 0.00280762 768 0 0.00268555 0.00292969
4 0.00286875 768 0 0.00268555 0.00292969
5 0.00280762 768 0 0.00268555 0.00292969
4 0.0030375 768 0 0.00244141 0.00292969
4 0.00320625 768 0 0.00244141 0.00268555
5 0.00268555 768 0 0.00244141 0.00292969
4 0.0031 768 0 0.00268555 0.0028
5 0.0028 768 0 0.00268555 0.00292969
4 0.00320625 768 0 0.00268555 0.00292969
4 0.003375 768 0 0.00195312 0.00292969
5 0.00219727 768 0 0.00195312 0.00244141
4 0.00354375 768 0 0.00219727 0.00244141
4 0.0037125 768 0 0.00195312 0.00244141
5 0.00244141 768 0 0.00195312 0.00292969
4 0.0036 768 0 0.00244141 0.00268555
5 0.00268555 768 0 0.00244141 0.00292969
4 0.00345937 768 0 0.00268555 0.00280762
4 0.0035 768 0 0.00268555 0.00274658
5 0.00274658 768 0 0.00268555 0.00280762
4 0.0035 768 0 0.00274658 0.00280762
5 0.00280762 768 0 0.00268555 0.00292969
4 0.0035 768 0 0.00280762 0.00292969
4 0.00354375 768 0 0.00268555 0.00292969
4 0.0037125 768 0 0.00244141 0.00292969
5 0.00292969 768 0 0.00195312 0.00390625
4 0.00286875 768 0 0.00292969 0.00317383
5 0.00317383 768 0 0.00292969 0.00341797
5 0.0032959 768 0 0.00317383 0.00341797
4 0.00278438 768 0 0.0032959 0.00341797
4 0.00286875 768 0 0.00317383 0.00341797
5 0.0032959 768 0 0.00317383 0.00341797
4 0.0030375 768 0 0.00292969 0.00341797
5 0.00305176 768 0 0.00292969 0.00317383
4 0.00320625 768 0 0.00292969 0.00317383
5 0.0031 768 0 0.00292969 0.00317383
5 0.00317383 768 0 0.00292969 0.00341797
4 0.0032 768 0 0.00317383 0.0032959
5 0.0032959 768 0 0.00317383 0.00341797
4 0.00312188 768 0 0.0032959 0.00341797
5 0.0034 768 0 0.0032959 0.00341797
4 0.00320625 768 0 0.00317383 0.00341797
5 0.0032959 768 0 0.00317383 0.00341797
5 0.00341797 768 0 0.00292969 0.00390625
4 0.003 768 0 0.00341797 0.00366211
5 0.00366211 768 0 0.00341797 0.00390625
5 0.0038 768 0 0.00366211 0.00390625
4 0.00278438 768 0 0.0038 0.00390625
5 0.00385312 768 0 0.0038 0.00390625
4 0.00286875 768 0 0.00366211 0.00390625
4 0.00295313 768 0 0.00366211 0.00378418
5 0.00378418 768 0 0.00366211 0.00390625
5 0.00384521 768 0 0.00378418 0.00390625
4 0.0029 768 0 0.00378418 0.00390625
4 0.0030375 768 0 0.00341797 0.00390625
5 0.0035 768 0 0.00341797 0.00366211
4 0.00320625 768 0 0.00341797 0.00366211
5 0.00366211 768 0 0.00341797 0.00390625
5 0.0039 768 0 0.00366211 0.00390625
4 0.00320625 768 0 0.00366211 0.00390625
4 0.0033 768 0 0.00366211 0.00378418
4 0.0033 768 0 0.00366211 0.0037
5 0.0037 768 0 0.00366211 0.00378418
5 0.00378418 768 0 0.00366211 0.00390625
4 0.003375 768 0 0.00292969 0.00390625
5 0.00305176 768 0 0.00292969 0.00317383
4 0.0034375 768 0 0.00305176 0.00317383
4 0.0035 768 0 0.00292969 0.00317383
5 0.00317383 768 0 0.00292969 0.00341797
4 0.00354375 768 0 0.00317383 0.00341797
5 0.0034 768 0 0.00317383 0.00341797
4 0.0036 768 0 0.0034 0.00341797
4 0.00362812 768 0 0.0034 0.00341797
4 0.0037 768 0 0.0034 0.00341797
4 0.0037125 768 0 0.00292969 0.00341797
5 0.00341797 768 0 0.00292969 0.00390625
4 0.0035 768 0 0.00341797 0.00354004
5 0.00354004 768 0 0.00341797 0.00366211
4 0.00345937 768 0 0.00354004 0.00366211
5 0.0036 768 0 0.00354004 0.00366211
4 0.00354375 768 0 0.00341797 0.00366211
4 0.00362812 768 0 0.00341797 0.0035
5 0.0035 768 0 0.00341797 0.00366211
5 0.00366211 768 0 0.00341797 0.00390625
4 0.0035 768 0 0.00366211 0.00378418
5 0.00378418 768 0 0.00366211 0.00390625
4 0.00345937 768 0 0.00378418 0.00390625
4 0.00354375 768 0 0.00366211 0.00390625
4 0.0037 768 0 0.00366211 0.0037
5 0.0037 768 0 0.00366211 0.00390625
4 0.0037125 768 0 0.00341797 0.00390625
4 0.00405 768 0 0.00195312 0.00390625
5 0.00292969 768 0 0.00195312 0.00390625
5 0.00341797 768 0 0.00292969 0.00390625
4 0.0044 768 0 0.00292969 0.00390625
5 0.000976562 768 0 0 0.00195312
5 0.00146484 768 0 0.000976562 0.00195312
4 0.0031 768 0 0.00146484 0.00195312
5 0.00170898 768 0 0.00146484 0.00195312
4 0.0035 768 0 0 0.00195312
5 0.00195312 768 0 0 0.00390625
5 0.0023 768 0 0.00195312 0.00244141
4 0.0030375 768 0 0.00195312 0.00244141
5 0.00244141 768 0 0.00195312 0.00292969
5 0.00256348 768 0 0.00244141 0.00268555
4 0.0028 768 0 0.00244141 0.00268555
5 0.00268555 768 0 0.00244141 0.00292969
4 0.0028 768 0 0.00268555 0.00280762
5 0.0027 768 0 0.00268555 0.00274658
4 0.0028 768 0 0.00268555 0.00274658
5 0.00274658 768 0 0.00268555 0.00280762
5 0.00280762 768 0 0.00268555 0.00292969
4 0.00286875 768 0 0.00268555 0.00292969
4 0.0030375 768 0 0.00244141 0.00292969
5 0.0026 768 0 0.00244141 0.00268555
4 0.00312188 768 0 0.0026 0.00268555
5 0.0026 768 0 0.0026 0.00268555
4 0.00320625 768 0 0.00244141 0.00268555
5 0.0026 768 0 0.00244141 0.00268555
4 0.0033 768 0 0.0026 0.00268555
5 0.0026 768 0 0.0026 0.00268555
5 0.00268555 768 0 0.00244141 0.00292969
5 0.0028 768 0 0.00268555 0.00292969
4 0.00320625 768 0 0.00268555 0.00292969
4 0.003375 768 0 0.00195312 0.00292969
5 0.0022 768 0 0.00195312 0.00244141
4 0.0035 768 0 0.0022 0.0023207
5 0.0023207 768 0 0.0022 0.00244141
4 0.0036 768 0 0.00195312 0.00244141
5 0.00244141 768 0 0.00195312 0.00292969
4 0.0036 768 0 0.00244141 0.00268555
5 0.00256348 768 0 0.00244141 0.00268555
5 0.00268555 768 0 0.00244141 0.00292969
5 0.0027 768 0 0.00268555 0.0028
4 0.00345937 768 0 0.00268555 0.0028
4 0.0035 768 0 0.00268555 0.0027
4 0.0035 768 0 0.00268555 0.0027
5 0.0027 768 0 0.00268555 0.0028
5 0.0028 768 0 0.00268555 0.00292969
4 0.00354375 768 0 0.00268555 0.00292969
5 0.0028 768 0 0.00268555 0.00280762
4 0.0036 768 0 0.0028 0.00280762
5 0.0028 768 0 0.0028 0.00280762
4 0.0036 768 0 0.0028 0.00280762
4 0.00362812 768 0 0.00268555 0.00280762
5 0.0028 768 0 0.00268555 0.00280762
5 0.00280762 768 0 0.00268555 0.00292969
4 0.0037125 768 0 0.00244141 0.00292969
5 0.0027 768 0 0.00244141 0.00292969
4 0.00388125 768 0 0.0027 0.00292969
5 0.00292969 768 0 0.00195312 0.00390625
5 0.00317383 768 0 0.00292969 0.00341797
5 0.0034 768 0 0.00317383 0.00341797
4 0.0027 768 0 0.00317383 0.00341797
4 0.0030375 768 0 0.00292969 0.00341797
5 0.00305176 768 0 0.00292969 0.00317383
4 0.00320625 768 0 0.00292969 0.00317383
5 0.00317383 768 0 0.00292969 0.00341797
5 0.0032959 768 0 0.00317383 0.00341797
4 0.00320625 768 0 0.00317383 0.00341797
5 0.00341797 768 0 0.00292969 0.00390625
5 0.0037 768 0 0.00341797 0.00390625
4 0.0030375 768 0 0.00341797 0.00390625
5 0.0038 768 0 0.00341797 0.00390625
4 0.003375 768 0 0.00292969 0.00390625
5 0.00305176 768 0 0.00292969 0.00317383
4 0.0035 768 0 0.00305176 0.00317383
4 0.00354375 768 0 0.00292969 0.00317383
5 0.00317383 768 0 0.00292969 0.00341797
5 0.0032959 768 0 0.00317383 0.00341797
5 0.0034 768 0 0.0032959 0.00341797
4 0.00345937 768 0 0.0032959 0.00341797
4 0.00354375 768 0 0.00317383 0.00341797
4 0.0037125 768 0 0.00292969 0.00341797
5 0.00317383 768 0 0.00292969 0.00341797
5 0.0032959 768 0 0.00317383 0.00341797
4 0.0038 768 0 0.00317383 0.00341797
5 0.00341797 768 0 0.00292969 0.00390625
5 0.0035 768 0 0.00341797 0.00366211
4 0.00354375 768 0 0.00341797 0.00366211
5 0.0036 768 0 0.00341797 0.00366211
5 0.00366211 768 0 0.00341797 0.00390625
5 0.00378418 768 0 0.00366211 0.00390625
4 0.00354375 768 0 0.00366211 0.00390625
4 0.0037125 768 0 0.00341797 0.00390625
4 0.00405 768 0 0.00195312 0.00390625
5 0.00292969 768 0 0.00195312 0.00390625
4 0.0032 768 0 0 0.00390625
5 0.0028 768 0 0 0.00390625
5 0.00390625 768 0 0 0.0078125
4 0.0015 768 0 0.00390625 0.00585938
4 0.0017 768 0 0.00390625 0.00415039
5 0.00415039 768 0 0.00390625 0.00439453
5 0.0043 768 0 0.00415039 0.00439453
4 0.00165 768 0 0.00415039 0.00439453
5 0.0042 768 0 0.00415039 0.00427246
4 0.0017 768 0 0.00415039 0.00427246
5 0.00427246 768 0 0.00415039 0.00439453
5 0.0043 768 0 0.00427246 0.00439453
4 0.0017 768 0 0.00427246 0.00439453
4 0.0018 768 0 0.00390625 0.00439453
4 0.002 768 0 0.00390625 0.00415039
5 0.00415039 768 0 0.00390625 0.00439453
5 0.00439453 768 0 0.00390625 0.00488281
5 0.00449727 768 0 0.00439453 0.0046
4 0.00165 768 0 0.00439453 0.0046
4 0.001725 768 0 0.00439453 0.00449727
4 0.0018 768 0 0.00439453 0.0044
5 0.0044 768 0 0.00439453 0.0044
5 0.0044 768 0 0.00439453 0.00449727
5 0.00449727 768 0 0.00439453 0.0046
4 0.001725 768 0 0.00449727 0.0046
5 0.0046 768 0 0.00439453 0.00488281
4 0.0018 768 0 0.00439453 0.00488281
4 0.00195 768 0 0.00439453 0.00463867
4 0.002025 768 0 0.00439453 0.0045166
5 0.00445557 768 0 0.00439453 0.0045166
5 0.0045166 768 0 0.00439453 0.00463867
5 0.00463867 768 0 0.00439453 0.00488281
4 0.002 768 0 0.00463867 0.00488281
5 0.0047 768 0 0.00463867 0.00476074
4 0.0021 768 0 0.0047 0.00476074
5 0.00476074 768 0 0.00463867 0.00488281
5 0.0048 768 0 0.00476074 0.00488281
4 0.0021 768 0 0.00390625 0.00488281
4 0.0024 768 0 0.00390625 0.00415039
5 0.004 768 0 0.00390625 0.00402832
5 0.004 768 0 0.004 0.00402832
5 0.00402832 768 0 0.00390625 0.00415039
5 0.00415039 768 0 0.00390625 0.00439453
4 0.0024 768 0 0.00390625 0.00439453
5 0.004 768 0 0.00390625 0.00415039
4 0.00255 768 0 0.00390625 0.00415039
4 0.0026 768 0 0.00390625 0.00402832
5 0.00402832 768 0 0.00390625 0.00415039
5 0.00415039 768 0 0.00390625 0.00439453
4 0.0025 768 0 0.00415039 0.00427246
5 0.0042 768 0 0.00415039 0.00427246
5 0.00427246 768 0 0.00415039 0.00439453
4 0.0025 768 0 0.00427246 0.00439453
4 0.00255 768 0 0.00415039 0.00439453
5 0.00439453 768 0 0.00390625 0.00488281
4 0.0024 768 0 0.00439453 0.00463867
5 0.00463867 768 0 0.00439453 0.00488281
4 0.0023 768 0 0.00463867 0.00488281
4 0.0024 768 0 0.00439453 0.00488281
4 0.00255 768 0 0.00439453 0.0045
4 0.0026 768 0 0.00439453 0.0045
5 0.0045 768 0 0.00439453 0.00488281
5 0.00488281 768 0 0.00390625 0.00585938
4 0.00165 768 0 0.00488281 0.00512695
5 0.0049 768 0 0.00488281 0.00512695
5 0.00512695 768 0 0.00488281 0.00537109
4 0.0018 768 0 0.00488281 0.00537109
4 0.00195 768 0 0.00488281 0.00512695
5 0.00512695 768 0 0.00488281 0.00537109
4 0.002 768 0 0.00512695 0.00537109
5 0.0053 768 0 0.00512695 0.00537109
5 0.00537109 768 0 0.00488281 0.00585938
4 0.0017 768 0 0.00537109 0.00561523
5 0.00561523 768 0 0.00537109 0.00585938
4 0.00165 768 0 0.00561523 0.00585938
5 0.0057373 768 0 0.00561523 0.00585938
5 0.0058 768 0 0.0057373 0.00585938
4 0.0017 768 0 0.0058 0.0058
5 0.0058 768 0 0.0058 0.00585938
4 0.0017 768 0 0.0057373 0.00585938
4 0.0018 768 0 0.00537109 0.00585938
4 0.0021 768 0 0.00488281 0.00585938
5 0.00512695 768 0 0.00488281 0.00537109
4 0.00225 768 0 0.00512695 0.00537109
5 0.00524902 768 0 0.00512695 0.00537109
4 0.0024 768 0 0.00488281 0.00537109
4 0.00255 768 0 0.00488281 0.00512695
5 0.00512695 768 0 0.00488281 0.00537109
5 0.00537109 768 0 0.00488281 0.00585938
4 0.00225 768 0 0.00537109 0.00561523
5 0.00561523 768 0 0.00537109 0.00585938
4 0.0024 768 0 0.00537109 0.00585938
4 0.00255 768 0 0.00537109 0.00561523
5 0.00561523 768 0 0.00537109 0.00585938
5 0.0057373 768 0 0.00561523 0.00585938
4 0.0025 768 0 0.0057373 0.00585938
5 0.0058 768 0 0.0057373 0.00585938
4 0.0025 768 0 0.0058 0.0058
5 0.0058 768 0 0.0058 0.00585938
4 0.00255 768 0 0.00561523 0.00585938
5 0.00585938 768 0 0.00390625 0.0078125
4 0.0015 768 0 0.00585938 0.0078125
5 0.0059 768 0 0.00585938 0.00610352
4 0.00165 768 0 0.00585938 0.00610352
5 0.00610352 768 0 0.00585938 0.00634766
4 0.0017 768 0 0.00610352 0.00634766
4 0.0018 768 0 0.00585938 0.00634766
5 0.00598145 768 0 0.00585938 0.00610352
4 0.00195 768 0 0.00585938 0.00610352
5 0.00610352 768 0 0.00585938 0.00634766
4 0.002 768 0 0.00610352 0.00634766
5 0.0063 768 0 0.00610352 0.00634766
5 0.00634766 768 0 0.00585938 0.00683594
5 0.0066 768 0 0.00634766 0.00683594
4 0.0018 768 0 0.00634766 0.00683594
4 0.0021 768 0 0.00585938 0.00683594
4 0.00225 768 0 0.00585938 0.00610352
5 0.00610352 768 0 0.00585938 0.00634766
4 0.00225 768 0 0.00610352 0.00634766
5 0.00622559 768 0 0.00610352 0.00634766
4 0.0024 768 0 0.00585938 0.00634766
4 0.00255 768 0 0.00585938 0.00610352
5 0.00610352 768 0 0.00585938 0.00634766
5 0.00634766 768 0 0.00585938 0.00683594
5 0.0065918 768 0 0.00634766 0.00683594
4 0.00225 768 0 0.0065918 0.00683594
4 0.0024 768 0 0.00634766 0.00683594
5 0.0065918 768 0 0.00634766 0.00683594
4 0.00255 768 0 0.0065918 0.00683594
5 0.00683594 768 0 0.00585938 0.0078125
5 0.007 768 0 0.00683594 0.00732422
4 0.0018 768 0 0.00683594 0.00732422
5 0.00732422 768 0 0.00683594 0.0078125
4 0.0017 768 0 0.00732422 0.00756836
5 0.00756836 768 0 0.00732422 0.0078125
4 0.0018 768 0 0.00732422 0.0078125
5 0.00756836 768 0 0.00732422 0.0078125
4 0.002 768 0 0.00756836 0.0078125
4 0.0021 768 0 0.00683594 0.0078125
