0.0000 0.0000 0.0000 0.0000 0.0032 0.0422 0.0000 0.0000 0.0000 0.0098 0.0208 0.0000 0.0000 0.0000 0.0000 1.0000 0.0000 0.0000 0.0196 1.0000 1.0000 0.0000 0.2000 0.0600 0.0000 0.0000 0.0000 0.0000 
0.0000 0.0000 0.0000 0.0000 0.0026 0.0160 0.0000 0.0000 0.0000 0.0039 0.0083 0.0000 0.0000 0.0000 0.0000 1.0000 0.0000 0.0000 0.0353 1.0000 1.0000 0.0000 0.1100 0.0600 0.0000 0.0000 0.0000 0.0000 
0.0000 0.0000 0.0000 0.0000 0.0024 0.0174 0.0000 0.0000 0.0000 0.0039 0.0625 0.0000 0.0000 0.0000 0.0000 1.0000 0.0000 0.1300 0.0314 1.0000 1.0000 0.0000 0.1200 0.0600 0.0000 0.0000 0.0000 0.0000 
0.0000 0.0000 0.0000 0.0000 0.0022 0.0205 0.0000 0.0000 0.0000 0.0098 0.0208 0.0000 0.0000 0.0000 0.0000 1.0000 0.0000 0.0000 0.0706 1.0000 1.0000 0.0000 0.0600 0.0600 0.0000 0.0000 0.0000 0.0000 
0.0000 0.0000 0.0000 0.0000 0.0031 0.0370 0.0000 0.0000 0.0000 0.0020 0.0625 0.0000 0.0000 0.0000 0.0000 1.0000 0.0000 0.2000 0.1098 1.0000 1.0000 0.0000 0.0400 0.0600 0.0000 0.0000 0.0400 0.0100 
0.0000 0.0000 0.0000 0.0000 0.0035 0.0135 0.0000 0.0000 0.0000 0.0078 0.0167 0.0000 0.0000 0.0000 0.0000 1.0000 0.0000 0.0000 0.1490 1.0000 1.0000 0.0000 0.0300 0.0500 0.0000 0.0000 0.0300 0.0100 
0.0000 0.0000 0.0000 0.0000 0.0022 0.0137 0.0000 0.0000 0.0000 0.0020 0.0042 0.0000 0.0000 0.0000 0.0000 1.0000 0.0000 0.0000 0.0039 1.0000 1.0000 0.0000 1.0000 0.0600 0.0000 0.0000 0.0000 0.0100 
0.0000 0.0000 0.0000 0.0000 0.0028 0.0493 0.0000 0.0000 0.0000 0.0176 0.0375 0.0000 0.0000 0.0000 0.0000 1.0000 0.0000 0.0000 0.0353 1.0000 1.0000 0.0000 0.1100 0.0600 0.0000 0.0000 0.0000 0.0100 
0.0000 0.0000 0.0000 0.0000 0.0024 0.0125 0.0000 0.0000 0.0000 0.0176 0.0375 0.0000 0.0000 0.0000 0.0000 1.0000 0.0000 0.0000 0.0353 1.0000 1.0000 0.0000 0.1100 0.0600 0.0000 0.0000 0.0000 0.0100 
0.0000 0.0000 0.0000 0.0000 0.0024 0.0266 0.0000 0.0000 0.0000 0.0352 0.0750 0.0000 0.0000 0.0000 0.0000 1.0000 0.0000 0.0000 0.0745 1.0000 1.0000 0.0000 0.0500 0.0600 0.0000 0.0000 0.0000 0.0100 
0.0000 0.0000 0.0000 0.0000 0.0025 0.0134 0.0000 0.0000 0.0000 0.0078 0.0167 0.0000 0.0000 0.0000 0.0000 1.0000 0.0000 0.0000 0.1137 1.0000 1.0000 0.0000 0.0300 0.0600 0.0000 0.0000 0.0000 0.0100 
0.0000 0.0000 0.0000 0.0000 0.0025 0.0476 0.0000 0.0000 0.0000 0.0274 0.0583 0.0000 0.0000 0.0000 0.0000 1.0000 0.0000 0.0000 0.1529 1.0000 1.0000 0.0000 0.0300 0.0600 0.0000 0.0000 0.0000 0.0100 
0.0000 0.0000 0.0000 0.0000 0.0038 0.0019 0.0000 0.0000 0.0000 0.0078 0.0167 0.0000 0.0000 0.0000 0.0000 1.0000 0.0000 0.0000 0.0157 1.0000 1.0000 0.0000 0.2500 0.0700 0.0000 0.0000 0.0000 0.0100 
0.0000 0.0000 0.0000 0.0000 0.0036 0.0018 0.0000 0.0000 0.0000 0.0274 0.0583 0.0000 0.0000 0.0000 0.0000 1.0000 0.0000 0.0000 0.0549 1.0000 1.0000 0.0000 0.0700 0.0700 0.0000 0.0000 0.0000 0.0100 
0.0000 0.0000 0.0000 0.0000 0.0036 0.0018 0.0000 0.0000 0.0000 0.0470 0.1000 0.0000 0.0000 0.0000 0.0000 1.0000 0.0000 0.0000 0.0941 1.0000 1.0000 0.0000 0.0400 0.0600 0.0000 0.0000 0.0000 0.0100 
0.0020 0.0000 0.0000 0.0000 0.0036 0.0018 0.0000 0.0000 0.0000 0.0665 0.1417 0.0000 0.0000 0.0000 0.0000 1.0000 0.0000 0.0000 0.1333 1.0000 1.0000 0.0000 0.0300 0.0600 0.0000 0.0000 0.0000 0.0100 
0.0000 0.0000 0.0000 0.0000 0.0032 0.0017 0.0000 0.0000 0.0000 0.0098 0.0250 0.0000 0.0000 0.0000 0.0000 1.0000 0.0000 0.3300 0.1725 1.0000 1.0000 0.0000 0.0200 0.0600 0.0000 0.0000 0.0000 0.0100 
0.0000 0.0000 0.0000 0.0000 0.0032 0.0017 0.0000 0.0000 0.0000 0.0294 0.0667 0.0000 0.0000 0.0000 0.0000 1.0000 0.0000 0.1200 0.2118 1.0000 1.0000 0.0000 0.0200 0.0500 0.0000 0.0000 0.0000 0.0100 
0.0000 0.0000 0.0000 0.0000 0.0032 0.0017 0.0000 0.0000 0.0000 0.0489 0.1083 0.0000 0.0000 0.0000 0.0000 1.0000 0.0000 0.0800 0.2510 1.0000 1.0000 0.0000 0.0200 0.0500 0.0000 0.0000 0.0000 0.0100 
0.0000 0.0000 0.0000 0.0000 0.0031 0.0017 0.0000 0.0000 0.0000 0.0020 0.0042 0.0000 0.0000 0.0000 0.0000 1.0000 0.0000 0.0000 0.2902 1.0000 1.0000 0.0000 0.0100 0.0500 0.0000 0.0000 0.0000 0.0100 
0.0000 0.0000 0.0000 0.0000 0.0048 0.0025 0.0000 0.0000 0.0000 0.0039 0.0208 0.0000 0.0000 0.0000 0.0000 1.0000 0.0000 0.4000 0.0078 1.0000 1.0000 0.0000 0.5000 0.0600 0.0000 0.0000 0.0000 0.0100 
0.0000 0.0000 0.0000 0.0000 0.0032 0.0026 0.0000 0.0000 0.0000 0.0117 0.1583 0.0000 0.0000 0.0000 0.0000 1.0000 0.0000 0.1100 0.0471 1.0000 1.0000 0.0000 0.0800 0.0600 0.0000 0.0000 0.0000 0.0100 
0.0000 0.0000 0.0000 0.0000 0.0028 0.1195 0.0000 0.0000 0.0000 0.0020 0.0042 0.0000 0.0000 0.0000 0.0000 1.0000 0.0000 0.0000 0.0039 1.0000 1.0000 0.0000 1.0000 0.0800 0.0000 0.0100 0.0000 0.0000 
0.0000 0.0000 0.0000 0.0000 0.0024 0.0262 0.0000 0.0000 0.0000 0.0176 0.0583 0.0000 0.0000 0.0000 0.0000 1.0000 0.0000 0.1400 0.0353 1.0000 1.0000 0.0000 0.1100 0.0800 0.0000 0.0100 0.0000 0.0000 
0.0000 0.0000 0.0000 0.0000 0.0031 0.0632 0.0000 0.0000 0.0000 0.0157 0.0417 0.0000 0.0000 0.0000 0.0000 1.0000 0.0000 0.2000 0.0745 1.0000 1.0000 0.0000 0.0500 0.0800 0.0000 0.0100 0.0000 0.0000 
0.0000 0.0000 0.0000 0.0000 0.0022 0.0561 0.0000 0.0000 0.0000 0.0137 0.0292 0.0000 0.0000 0.0000 0.0000 1.0000 0.0000 0.0000 0.0275 1.0000 1.0000 0.0000 0.1400 0.0800 0.0000 0.0100 0.0000 0.0000 
0.0000 0.0000 0.0000 0.0000 0.0019 0.0298 0.0000 0.0000 0.0000 0.0020 0.0042 0.0000 0.0000 0.0000 0.0000 1.0000 0.0000 0.0000 0.0667 1.0000 1.0000 0.0000 0.0600 0.0700 0.0000 0.0100 0.0000 0.0000 
0.0000 0.0000 0.0000 0.0000 0.0025 0.2795 0.0000 0.0000 0.0000 0.0098 0.0292 0.0000 0.0000 0.0000 0.0000 1.0000 0.0000 0.2900 0.1059 1.0000 1.0000 0.0000 0.0400 0.0700 0.0000 0.0100 0.0000 0.0000 
0.0000 0.0000 0.0000 0.0000 0.0024 0.2795 0.0000 0.0000 0.0000 0.0039 0.0083 0.0000 0.0000 0.0000 0.0000 1.0000 0.0000 0.0000 0.1451 1.0000 1.0000 0.0000 0.0300 0.0700 0.0000 0.0100 0.0000 0.0000 
0.0000 0.0000 0.0000 0.0000 0.0026 0.0404 0.0000 0.0000 0.0000 0.0078 0.1042 0.0000 0.0400 0.0000 0.0000 1.0000 0.0000 0.0800 0.1843 1.0000 1.0000 0.0000 0.0200 0.0700 0.0000 0.0100 0.0000 0.0000 
0.0000 0.0000 0.0000 0.0000 0.0022 0.0346 0.0000 0.0000 0.0000 0.0196 0.0458 0.0000 0.0000 0.0000 0.0000 1.0000 0.0000 0.1800 0.2235 1.0000 1.0000 0.0000 0.0200 0.0700 0.0000 0.0100 0.0000 0.0000 
0.0000 0.0000 0.0000 0.0000 0.0024 0.2795 0.0000 0.0000 0.0000 0.0078 0.0208 0.0000 0.0000 0.0000 0.0000 1.0000 0.0000 0.4000 0.2627 1.0000 1.0000 0.0000 0.0100 0.0700 0.0000 0.0100 0.0000 0.0000 
0.0000 0.0000 0.0000 0.0000 0.0022 0.0566 0.0000 0.0000 0.0000 0.0039 0.0083 0.0000 0.0000 0.0000 0.0000 1.0000 0.0000 0.0000 0.3020 1.0000 1.0000 0.0000 0.0100 0.0600 0.0000 0.0000 0.0000 0.0000 
0.0000 0.0000 0.0000 0.0000 0.0022 0.0563 0.0000 0.0000 0.0000 0.0235 0.0500 0.0000 0.0000 0.0000 0.0000 1.0000 0.0000 0.0000 0.3412 1.0000 1.0000 0.0000 0.0100 0.0500 0.0000 0.0000 0.0000 0.0000 
0.0000 0.0000 0.0000 0.0000 0.0025 0.0181 0.0000 0.0000 0.0000 0.0117 0.0292 0.0000 0.0000 0.0000 0.0000 1.0000 0.0000 0.2900 0.3804 1.0000 1.0000 0.0000 0.0100 0.0500 0.0000 0.0000 0.0000 0.0000 
0.0000 0.0000 0.0000 0.0000 0.0027 0.1155 0.0000 0.0000 0.0000 0.0059 0.0125 0.0000 0.0000 0.0000 0.0000 1.0000 0.0000 0.0000 0.0118 1.0000 1.0000 0.0000 0.3300 0.0600 0.0000 0.0000 0.0000 0.0000 
0.0000 0.0000 0.0000 0.0000 0.0027 0.0140 0.0000 0.0000 0.0000 0.0254 0.0542 0.0000 0.0000 0.0000 0.0000 1.0000 0.0000 0.0000 0.0510 1.0000 1.0000 0.0000 0.0800 0.0600 0.0000 0.0000 0.0000 0.0000 
0.0000 0.0000 0.0000 0.0000 0.0025 0.0048 0.0000 0.0000 0.0000 0.0137 0.0292 0.0000 0.0000 0.0000 0.0000 1.0000 0.0000 0.0000 0.0275 1.0000 1.0000 0.0000 0.1400 0.0600 0.0000 0.0000 0.0000 0.0000 
0.0000 0.0000 0.0000 0.0000 0.0023 0.0018 0.0000 0.0000 0.0000 0.0333 0.0708 0.0600 0.0600 0.0000 0.0000 1.0000 0.0000 0.0000 0.0667 1.0000 1.0000 0.0000 0.0600 0.0500 0.0600 0.0100 0.0000 0.0000 
0.0000 0.0000 0.0000 0.0000 0.0024 0.0018 0.0000 0.0000 0.0000 0.0528 0.1125 0.0400 0.0400 0.0000 0.0000 1.0000 0.0000 0.0000 0.1059 1.0000 1.0000 0.0000 0.0400 0.0500 0.0400 0.0100 0.0000 0.0000 
0.0000 0.0000 0.0000 0.0000 0.0024 0.0806 0.0000 0.0000 0.0000 0.0724 0.1583 0.0300 0.0300 0.0000 0.0000 1.0000 0.0000 0.0500 0.1451 1.0000 1.0000 0.0000 0.0300 0.0500 0.0300 0.0100 0.0000 0.0000 
0.0000 0.0000 0.0000 0.0000 0.0023 0.0018 0.0000 0.0000 0.0000 0.0920 0.2000 0.0200 0.0200 0.0000 0.0000 1.0000 0.0000 0.0400 0.1843 1.0000 1.0000 0.0000 0.0200 0.0500 0.0200 0.0100 0.0000 0.0000 
0.0000 0.0000 0.0000 0.0000 0.0023 0.0107 0.0000 0.0000 0.0000 0.0157 0.0333 0.0000 0.0000 0.0000 0.0000 1.0000 0.0000 0.0000 0.2235 1.0000 1.0000 0.0000 0.0200 0.0500 0.0200 0.0100 0.0000 0.0000 
0.0000 0.0000 0.0000 0.0000 0.0034 0.0032 0.0000 0.0000 0.0000 0.0059 0.0125 0.0000 0.0000 0.0000 0.0000 1.0000 0.0000 0.0000 0.0118 1.0000 1.0000 0.0000 0.3300 0.0600 0.0000 0.0100 0.0000 0.0000 
0.0000 0.0000 0.0000 0.0000 0.0034 0.0322 0.0000 0.0000 0.0000 0.0254 0.0542 0.0000 0.0000 0.0000 0.0000 1.0000 0.0000 0.0000 0.0510 1.0000 1.0000 0.0000 0.0800 0.0600 0.0000 0.0100 0.0000 0.0000 
0.0000 0.0000 0.0000 0.0000 0.0034 0.0248 0.0000 0.0000 0.0000 0.0450 0.0958 0.0000 0.0000 0.0000 0.0000 1.0000 0.0000 0.0000 0.0902 1.0000 1.0000 0.0000 0.0400 0.0500 0.0000 0.0100 0.0000 0.0000 
0.0000 0.0000 0.0000 0.0000 0.0023 0.0093 0.0000 0.0000 0.0000 0.0137 0.0292 0.0000 0.0000 0.0000 0.0000 1.0000 0.0000 0.0000 0.0275 1.0000 1.0000 0.0000 0.1400 0.0500 0.0000 0.0100 0.0000 0.0000 
0.0000 0.0000 0.0000 0.0000 0.0026 0.0094 0.0000 0.0000 0.0000 0.0117 0.0250 0.0000 0.0000 0.0000 0.0000 1.0000 0.0000 0.0000 0.0667 1.0000 1.0000 0.0000 0.0600 0.0400 0.0000 0.0000 0.0000 0.0000 
0.0000 0.0000 0.0000 0.0000 0.0025 0.0199 0.0000 0.0000 0.0000 0.0117 0.0417 0.0000 0.1000 0.0000 0.0000 1.0000 0.0000 0.4000 0.1059 1.0000 1.0000 0.0000 0.0400 0.0300 0.0000 0.0000 0.0000 0.0000 
0.0000 0.0000 0.0000 0.0000 0.0030 0.0104 0.0000 0.0000 0.0000 0.0020 0.0958 0.0000 0.0000 0.0000 0.0000 1.0000 0.0000 0.1300 0.0039 1.0000 1.0000 0.0000 1.0000 0.0400 0.0000 0.0000 0.0000 0.0000 
0.0000 0.0000 0.0000 0.0000 0.0022 0.0125 0.0000 0.0000 0.0000 0.0020 0.0083 0.0000 0.0000 0.0000 0.0000 1.0000 0.0000 1.0000 0.0392 1.0000 1.0000 0.0000 0.1000 0.0400 0.0000 0.0000 0.0000 0.0000 
0.0000 0.0000 0.0000 0.0000 0.0028 0.0145 0.0000 0.0000 0.0000 0.0176 0.0375 0.0000 0.0000 0.0000 0.0000 1.0000 0.0000 0.0000 0.0353 1.0000 1.0000 0.0000 0.1100 0.0500 0.0000 0.0000 0.0000 0.0000 
0.0000 0.0000 0.0000 0.0000 0.0025 0.0285 0.0000 0.0000 0.0000 0.0372 0.0792 0.0000 0.0000 0.0000 0.0000 1.0000 0.0000 0.0000 0.0745 1.0000 1.0000 0.0000 0.0500 0.0500 0.0000 0.0000 0.0000 0.0000 
0.0000 0.0000 0.0000 0.0000 0.0029 0.0028 0.0000 0.0000 0.0000 0.0196 0.0417 0.0000 0.0000 0.0000 0.0000 1.0000 0.0000 0.0000 0.1137 1.0000 1.0000 0.0000 0.0300 0.0500 0.0000 0.0000 0.0000 0.0000 
0.0000 0.0000 0.0000 0.0000 0.0032 0.0104 0.0000 0.0000 0.0000 0.0059 0.0125 0.0000 0.0000 0.0000 0.0000 1.0000 0.0000 0.0000 0.0118 1.0000 1.0000 0.0000 0.3300 0.0600 0.0000 0.0000 0.0000 0.0000 
0.0000 0.0000 0.0000 0.0000 0.0038 0.0206 0.0000 0.0000 0.0000 0.0020 0.2125 0.0000 0.0000 0.0000 0.0000 1.0000 0.0000 0.1000 0.0078 0.0078 1.0000 0.0000 0.5000 0.0000 0.0000 0.0000 0.0000 0.0000 
0.0000 0.0000 0.0000 0.0000 0.0016 0.0084 0.0000 0.0000 0.0000 0.0020 0.0208 0.0000 0.0000 0.0000 0.0000 1.0000 0.0000 0.4000 0.0039 0.0471 1.0000 0.0000 1.0000 0.1700 0.0000 0.0000 0.0000 0.0000 
0.0000 0.0000 0.0000 0.0000 0.0025 0.0236 0.0000 0.0000 0.0000 0.0117 0.0333 0.0000 0.0000 0.0000 0.0000 1.0000 0.0000 0.2500 0.0431 0.0863 1.0000 0.0000 0.0900 0.0900 0.0000 0.0000 0.0000 0.0000 
0.0000 0.0000 0.0000 0.0000 0.0026 0.0233 0.0000 0.0000 0.0000 0.0313 0.0750 0.0000 0.0000 0.0000 0.0000 1.0000 0.0000 0.1100 0.0824 0.1255 1.0000 0.0000 0.0500 0.0600 0.0000 0.0000 0.0000 0.0000 
0.0000 0.0000 0.0000 0.0000 0.0026 0.0176 0.0000 0.0000 0.0000 0.0509 0.1458 0.0000 0.0000 0.0000 0.0000 1.0000 0.0000 0.0600 0.1216 0.1647 1.0000 0.0000 0.0300 0.0500 0.0000 0.0000 0.0000 0.0000 
0.0000 0.0000 0.0000 0.0000 0.0026 0.1162 0.0000 0.0000 0.0000 0.0098 0.0250 0.0000 0.0000 0.0000 0.0000 1.0000 0.0000 0.3300 0.1608 0.2039 1.0000 0.0000 0.0200 0.0400 0.0000 0.0000 0.0000 0.0000 
0.0000 0.0000 0.0000 0.0000 0.0026 0.0033 0.0000 0.0000 0.0000 0.0294 0.0708 0.0000 0.0000 0.0000 0.0000 1.0000 0.0000 0.1200 0.2000 0.2431 1.0000 0.0000 0.0200 0.0300 0.0000 0.0000 0.0000 0.0000 
0.0000 0.0000 0.0000 0.0000 0.0026 0.1075 0.0000 0.0000 0.0000 0.0489 0.1208 0.0000 0.0000 0.0000 0.0000 1.0000 0.0000 0.0700 0.2392 0.2824 1.0000 0.0000 0.0200 0.0300 0.0000 0.0000 0.0000 0.0000 
0.0000 0.0000 0.0000 0.0000 0.0023 0.0223 0.0000 0.0000 0.0000 0.0039 0.0083 0.0000 0.0000 0.0000 0.0000 1.0000 0.0000 0.0000 0.0078 0.3216 1.0000 0.0000 0.5000 0.0400 0.0000 0.0000 0.0000 0.0000 
0.0000 0.0000 0.0000 0.0000 0.0023 0.0171 0.0000 0.0000 0.0000 0.0235 0.0500 0.0000 0.0000 0.0000 0.0000 1.0000 0.0000 0.0000 0.0471 0.3608 1.0000 0.0000 0.0800 0.0300 0.0000 0.0000 0.0000 0.0000 
0.0000 0.0000 0.0000 0.0000 0.0024 0.0602 0.0000 0.0000 0.0000 0.0059 0.0125 0.0000 0.0000 0.0000 0.0000 1.0000 0.0000 0.0000 0.0863 0.4000 1.0000 0.0000 0.0500 0.0300 0.0000 0.0000 0.0000 0.0000 
0.0000 0.0000 0.0000 0.0000 0.0024 0.0176 0.0000 0.0000 0.0000 0.0254 0.0542 0.0000 0.0000 0.0000 0.0000 1.0000 0.0000 0.0000 0.1255 0.4392 1.0000 0.0000 0.0300 0.0300 0.0000 0.0000 0.0000 0.0000 
0.0000 0.0000 0.0000 0.0000 0.0023 0.0061 0.0000 0.0000 0.0000 0.0157 0.1208 0.0000 0.0000 0.0000 0.0000 1.0000 0.0000 0.1400 0.1647 0.4784 1.0000 0.0000 0.0200 0.0200 0.0000 0.0000 0.0000 0.0000 
0.0000 0.0000 0.0000 0.0000 0.0023 0.0221 0.0000 0.0000 0.0000 0.0352 0.1667 0.0000 0.0000 0.0000 0.0000 1.0000 0.0000 0.1000 0.2039 0.5176 1.0000 0.0000 0.0200 0.0200 0.0000 0.0000 0.0000 0.0000 
0.0000 0.0000 0.0000 0.0000 0.0023 0.0061 0.0000 0.0000 0.0000 0.0137 0.0292 0.0000 0.0000 0.0000 0.0000 1.0000 0.0000 0.0000 0.2431 0.5569 1.0000 0.0000 0.0200 0.0200 0.0000 0.0000 0.0000 0.0000 
0.0000 0.0000 0.0000 0.0000 0.0023 0.0171 0.0000 0.0000 0.0000 0.0333 0.0708 0.0000 0.0000 0.0000 0.0000 1.0000 0.0000 0.0000 0.2824 0.5961 1.0000 0.0000 0.0100 0.0200 0.0000 0.0000 0.0000 0.0000 
0.0000 0.0000 0.0000 0.0000 0.0024 0.0055 0.0000 0.0000 0.0000 0.0078 0.0792 0.0000 0.0000 0.0000 0.0000 1.0000 0.0000 0.3700 0.3216 0.6353 1.0000 0.0000 0.0100 0.0200 0.0000 0.0000 0.0000 0.0000 
0.0000 0.0000 0.0000 0.0000 0.0024 0.0240 0.0000 0.0000 0.0000 0.0274 0.2125 0.0000 0.0000 0.0000 0.0000 1.0000 0.0000 0.1600 0.3608 0.6745 1.0000 0.0000 0.0100 0.0200 0.0000 0.0000 0.0000 0.0000 
0.0000 0.0000 0.0000 0.0000 0.0018 0.1485 0.0000 0.0000 0.0000 0.0098 0.0292 0.0000 0.0000 0.0000 0.0000 1.0000 0.0000 0.4300 0.4000 0.7137 1.0000 0.0000 0.0100 0.0200 0.0000 0.0000 0.0000 0.0000 
0.0000 0.0000 0.0000 0.0000 0.0025 0.0221 0.0000 0.0000 0.0000 0.0294 0.0792 0.0000 0.0000 0.0000 0.0000 1.0000 0.0000 0.1600 0.4392 0.7529 1.0000 0.0000 0.0100 0.0200 0.0000 0.0000 0.0000 0.0000 
0.0000 0.0000 0.0000 0.0000 0.0024 0.0240 0.0000 0.0000 0.0000 0.0196 0.0542 0.0000 0.0000 0.0000 0.0000 1.0000 0.0000 0.1500 0.4784 0.7922 1.0000 0.0000 0.0100 0.0100 0.0000 0.0000 0.0000 0.0000 
0.0000 0.0000 0.0000 0.0000 0.0018 0.0490 0.0000 0.0000 0.0000 0.0020 0.0042 0.0000 0.0000 0.0000 0.0000 1.0000 0.0000 0.0000 0.5176 0.8314 1.0000 0.0000 0.0100 0.0100 0.0000 0.0000 0.0000 0.0000 
